# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 35 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.35	1st: 1.41
# Laser Mod Attn:	35 dB
# Delay:	98921 (0, Min for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.010	0.009	0.009
0.002	0.002	0.016
0.005	-0.002	0.014
0.011	-0.012	0.005
0.012	-0.021	-0.019
0.015	-0.041	-0.019
0.006	-0.034	-0.008
0.008	-0.036	0.002
0.016	-0.025	0.006
0.010	-0.023	0.012
0.016	-0.017	-0.003
0.014	-0.015	-0.001
0.020	-0.013	-0.009
0.009	-0.016	-0.005
-0.004	-0.018	0.008
0.003	-0.021	0.000
0.005	-0.026	0.012
0.008	-0.017	0.014
-0.005	-0.007	0.022
0.007	-0.015	0.001
0.016	-0.002	-0.032
0.014	-0.016	-0.018
0.017	-0.013	-0.007
0.007	-0.007	0.000
0.010	-0.003	0.003
0.009	0.002	0.011
0.019	-0.003	0.002
0.016	0.004	0.003
0.018	0.009	0.012
0.023	0.001	-0.004
0.015	-0.000	0.010
0.009	-0.003	0.015
0.009	-0.010	0.007
0.017	-0.005	0.011
0.013	0.003	0.014
0.002	-0.009	0.007
0.008	-0.009	0.013
0.014	-0.003	-0.020
0.014	-0.010	-0.016
0.010	-0.009	-0.007
0.005	-0.007	-0.014
0.014	0.003	-0.006
0.012	-0.006	0.006
0.021	0.004	0.003
0.018	0.009	0.014
0.016	0.013	0.020
0.019	0.004	-0.002
0.009	0.004	0.002
0.012	0.012	0.003
0.016	-0.004	0.004
0.011	0.002	0.014
0.010	-0.001	0.021
0.021	-0.013	0.013
0.026	-0.013	0.006
0.027	-0.054	-0.012
0.026	-0.058	-0.010
0.013	-0.040	0.006
0.013	-0.027	0.014
0.017	-0.020	0.019
0.010	-0.013	0.027
0.016	-0.009	0.011
0.017	-0.007	0.012
0.025	-0.008	-0.000
0.016	-0.016	0.006
0.007	-0.001	0.013
0.016	0.004	0.013
0.017	0.003	0.025
0.012	-0.000	0.031
0.002	-0.005	0.034
0.011	-0.006	0.032
0.016	0.004	-0.005
0.017	-0.027	0.000
0.017	-0.021	0.011
0.010	-0.007	0.017
0.017	0.003	0.019
0.013	0.008	0.018
0.019	0.006	0.010
0.015	0.020	0.014
0.014	0.026	0.016
0.016	0.016	0.006
0.015	0.002	0.007
0.003	0.012	0.017
0.006	-0.018	0.008
0.017	-0.033	0.013
0.012	-0.043	0.017
0.004	-0.082	0.012
0.011	-0.100	0.014
0.018	-0.114	-0.019
0.018	-0.135	-0.019
0.016	-0.124	-0.010
0.012	-0.098	-0.006
0.016	-0.066	-0.004
0.009	-0.057	0.004
0.014	-0.040	-0.002
0.015	-0.023	-0.001
0.019	-0.015	0.004
0.025	-0.016	-0.002
0.015	-0.016	0.007
0.017	-0.001	0.010
0.016	-0.005	0.012
0.012	0.002	0.012
0.012	-0.002	0.019
0.017	0.001	0.006
0.020	0.006	0.006
0.021	-0.009	-0.006
0.028	-0.014	-0.003
0.019	-0.007	0.008
0.022	0.002	0.014
0.020	-0.001	0.015
0.015	0.001	0.018
0.019	-0.011	0.004
0.020	-0.034	0.011
0.027	-0.028	-0.001
0.013	-0.043	0.000
0.004	-0.116	0.012
0.010	-0.139	-0.029
0.016	-0.211	-0.016
0.012	-0.193	-0.005
-0.001	-0.148	0.006
0.010	-0.127	0.006
0.014	-0.093	-0.026
0.015	-0.098	-0.012
0.017	-0.077	0.001
0.005	-0.059	0.011
0.014	-0.041	0.015
0.017	-0.025	0.019
0.022	-0.019	0.012
0.018	-0.017	0.015
0.016	-0.009	0.018
0.023	-0.008	-0.001
0.020	-0.009	0.007
0.017	-0.002	0.017
0.014	-0.011	0.015
0.022	-0.005	0.014
0.016	0.002	0.029
0.009	-0.018	0.022
0.018	-0.010	0.021
0.019	-0.021	-0.019
0.018	-0.030	-0.018
0.012	-0.033	-0.001
0.009	-0.044	-0.000
0.019	-0.059	0.007
0.013	-0.082	0.010
0.017	-0.097	0.002
0.019	-0.145	0.004
0.016	-0.154	0.009
0.013	-0.145	-0.011
0.004	-0.121	-0.002
0.011	-0.080	0.007
0.012	-0.076	0.006
0.010	-0.065	0.015
0.009	-0.052	0.021
0.014	-0.039	0.009
0.019	-0.021	0.008
0.020	-0.023	-0.018
0.026	-0.025	-0.011
0.015	-0.009	0.001
0.019	-0.014	0.007
0.018	-0.008	0.005
0.012	-0.014	0.013
0.019	-0.009	0.006
0.019	0.002	0.005
0.025	0.000	-0.004
0.016	-0.019	-0.007
0.006	-0.009	-0.002
0.012	-0.020	-0.002
0.015	-0.016	0.010
0.017	-0.044	0.017
0.007	-0.058	0.019
0.015	-0.082	0.014
0.020	-0.096	-0.019
0.021	-0.141	-0.017
0.021	-0.187	-0.016
0.012	-0.172	-0.004
0.018	-0.155	0.000
0.017	-0.122	-0.010
0.019	-0.094	-0.012
0.017	-0.074	-0.002
0.013	-0.053	0.009
0.018	-0.040	-0.004
0.014	-0.045	0.006
0.010	-0.036	0.019
0.009	-0.030	0.019
0.015	-0.014	0.025
0.014	-0.004	0.020
0.006	-0.001	0.012
0.012	-0.004	0.018
0.015	-0.002	-0.009
0.014	-0.013	-0.012
0.008	-0.025	0.002
0.008	-0.015	0.015
0.013	-0.005	0.021
0.009	-0.015	0.022
0.015	-0.017	0.012
0.014	-0.019	0.015
0.014	-0.018	0.017
0.014	-0.055	-0.001
0.004	-0.109	-0.003
0.007	-0.130	0.002
0.005	-0.137	-0.015
0.008	-0.113	-0.011
0.006	-0.089	-0.008
0.011	-0.057	-0.010
0.013	-0.054	-0.008
0.018	-0.054	-0.022
0.019	-0.075	-0.017
0.009	-0.049	0.000
0.017	-0.034	0.004
0.021	-0.025	0.014
0.014	-0.020	0.020
0.017	-0.020	0.016
0.016	-0.029	0.023
0.022	-0.017	0.013
0.014	-0.017	0.006
0.006	-0.007	0.014
0.011	0.002	0.009
0.014	-0.012	0.016
0.010	-0.012	0.019
0.004	-0.031	0.011
0.011	-0.027	0.011
0.015	-0.021	-0.016
0.013	-0.046	-0.011
0.015	-0.049	-0.016
0.005	-0.065	-0.004
0.012	-0.123	-0.005
0.012	-0.123	-0.012
0.013	-0.148	-0.023
0.016	-0.162	-0.015
0.016	-0.122	-0.004
0.017	-0.108	-0.013
0.008	-0.086	-0.004
0.007	-0.064	-0.005
0.008	-0.049	-0.020
0.013	-0.028	-0.011
0.013	-0.024	-0.003
0.005	-0.018	-0.005
0.013	-0.007	0.009
0.019	-0.004	-0.021
0.020	-0.016	-0.017
0.015	-0.008	-0.007
0.010	0.002	0.008
0.018	0.012	0.011
0.010	0.005	0.014
0.019	0.006	0.006
0.018	-0.003	0.013
0.020	0.007	0.016
0.019	-0.011	0.006
0.007	-0.006	0.004
0.010	-0.001	0.003
0.010	-0.035	0.002
0.008	-0.064	-0.007
0.006	-0.056	-0.009
0.012	-0.076	-0.022
0.018	-0.068	-0.030
0.022	-0.065	-0.040
0.018	-0.065	-0.039
0.014	-0.060	-0.034
0.021	-0.035	-0.019
0.021	-0.024	-0.013
0.014	-0.016	0.005
0.020	-0.002	0.001
0.012	0.002	0.002
0.023	0.007	-0.001
0.021	-0.009	-0.002
0.010	0.006	0.011
0.018	0.009	0.007
0.020	0.011	0.008
0.014	0.011	0.010
0.005	0.013	0.015
0.010	0.007	0.017
0.017	0.004	-0.013
0.020	-0.020	-0.012
0.022	-0.028	-0.010
0.011	-0.021	-0.003
0.014	-0.016	0.004
0.013	-0.023	0.016
0.009	-0.057	0.016
0.014	-0.056	0.017
0.016	-0.052	0.003
0.017	-0.073	-0.011
0.018	-0.070	-0.012
0.012	-0.061	-0.006
0.018	-0.052	-0.009
0.021	-0.033	0.001
0.017	-0.013	0.003
0.008	-0.018	0.005
0.015	-0.016	0.010
0.014	-0.014	-0.020
0.017	-0.013	-0.014
0.012	-0.013	-0.007
0.011	-0.008	0.009
0.015	0.007	0.015
0.011	0.003	0.021
0.016	-0.005	0.004
0.017	0.007	0.008
0.018	0.013	0.012
0.016	0.006	0.003
0.011	-0.000	0.016
0.007	0.010	0.020
0.011	-0.013	0.008
0.006	-0.021	0.000
0.004	-0.041	0.005
0.011	-0.047	-0.016
0.013	-0.063	-0.030
0.006	-0.071	-0.033
0.009	-0.080	-0.055
0.005	-0.093	-0.043
0.015	-0.055	-0.031
0.019	-0.038	-0.031
0.020	-0.037	-0.016
0.022	-0.030	-0.014
0.015	-0.016	0.001
0.020	-0.005	0.002
0.017	-0.014	0.001
0.003	-0.005	0.004
0.008	-0.005	0.005
0.012	-0.001	0.013
0.009	0.010	0.014
0.003	0.006	0.015
0.011	0.002	0.015
0.017	0.003	-0.016
0.018	-0.011	-0.004
0.022	-0.010	0.003
0.015	-0.006	0.015
0.021	-0.009	0.011
0.018	-0.031	0.017
0.016	-0.030	0.007
0.014	-0.059	0.005
0.011	-0.074	0.001
0.019	-0.080	-0.034
0.017	-0.076	-0.024
0.015	-0.066	-0.008
0.018	-0.056	-0.026
0.016	-0.050	-0.018
0.009	-0.022	-0.010
0.003	-0.018	-0.015
0.008	-0.014	0.000
0.011	-0.005	-0.021
0.012	-0.013	-0.016
0.005	-0.008	-0.004
0.000	0.000	0.006
0.011	0.009	0.014
0.007	0.003	0.027
0.014	0.003	0.016
0.016	0.006	0.019
0.013	0.006	0.022
0.009	-0.006	0.013
-0.002	-0.001	0.020
0.005	0.011	0.023
0.009	0.002	0.019
0.007	-0.007	0.022
0.009	-0.026	0.035
0.017	-0.021	0.023
0.023	-0.041	0.018
0.021	-0.061	-0.015
0.017	-0.058	-0.014
0.008	-0.044	-0.012
0.016	-0.033	-0.005
0.023	-0.021	-0.000
0.013	-0.021	0.000
0.014	-0.003	-0.001
0.011	-0.002	0.004
0.016	0.006	-0.003
0.017	-0.006	-0.005
0.006	0.012	0.004
0.013	0.001	-0.001
0.018	0.016	0.006
0.018	0.009	0.016
0.006	0.010	0.024
0.006	0.001	0.018
0.007	0.010	-0.003
0.011	-0.004	-0.001
0.016	-0.009	-0.004
0.007	-0.017	0.001
0.013	-0.008	0.010
0.013	-0.005	0.015
0.014	-0.011	0.003
0.019	-0.002	0.007
0.018	-0.002	0.006
0.018	-0.008	-0.012
0.015	-0.027	0.002
0.014	-0.005	0.001
0.021	-0.006	-0.008
0.024	-0.004	-0.003
0.020	0.005	0.002
0.012	0.003	-0.002
0.019	-0.005	0.009
0.020	-0.012	-0.025
0.025	-0.020	-0.024
0.015	-0.018	-0.011
0.016	-0.005	-0.002
0.023	0.014	0.004
0.014	0.006	0.014
0.018	0.011	0.010
0.017	0.019	0.012
0.014	0.018	0.010
0.016	0.007	0.006
0.006	-0.002	0.012
0.004	0.005	0.020
0.009	0.002	0.019
0.008	0.003	0.019
0.013	-0.035	0.019
0.014	-0.038	-0.010
0.019	-0.038	-0.017
0.012	-0.047	-0.029
0.012	-0.065	-0.024
0.001	-0.058	-0.041
0.012	-0.041	-0.042
0.016	-0.027	-0.022
0.010	-0.027	-0.012
0.015	-0.026	-0.015
0.007	-0.014	-0.008
0.016	-0.003	-0.011
0.008	-0.012	-0.007
0.003	0.009	-0.000
0.009	0.008	-0.001
0.010	0.014	0.009
0.010	0.011	0.007
0.006	0.005	0.017
0.012	0.009	0.018
0.015	0.012	-0.012
0.016	-0.008	-0.012
0.015	-0.007	-0.016
0.008	-0.001	-0.011
0.016	0.005	-0.006
0.014	0.001	-0.012
0.017	-0.041	-0.025
0.024	-0.055	-0.026
0.019	-0.045	-0.023
0.023	-0.067	-0.054
0.016	-0.080	-0.056
0.010	-0.063	-0.050
0.017	-0.040	-0.041
0.025	-0.037	-0.023
0.012	-0.022	-0.026
0.012	-0.020	-0.024
0.016	-0.014	-0.013
0.022	-0.015	-0.027
0.020	-0.015	-0.031
0.012	-0.010	-0.012
0.004	-0.008	-0.010
0.014	0.001	-0.003
0.005	-0.007	0.003
0.010	0.006	-0.002
0.008	0.001	0.008
0.014	0.006	0.006
0.015	0.001	-0.005
0.008	-0.011	-0.001
0.010	-0.008	0.006
0.014	-0.015	0.001
0.011	-0.032	-0.012
0.008	-0.064	-0.016
0.014	-0.062	-0.030
0.015	-0.082	-0.057
0.014	-0.135	-0.084
0.015	-0.159	-0.089
0.011	-0.134	-0.078
0.015	-0.095	-0.089
0.018	-0.067	-0.066
0.015	-0.050	-0.080
0.017	-0.054	-0.061
0.010	-0.037	-0.046
0.017	-0.024	-0.034
0.012	-0.023	-0.026
0.003	-0.008	-0.020
0.014	-0.013	-0.019
0.015	0.003	-0.019
0.013	0.007	-0.023
0.005	-0.001	-0.026
0.012	-0.003	-0.012
0.016	0.001	-0.026
0.018	-0.015	-0.022
0.016	-0.012	-0.028
0.010	-0.015	-0.021
0.014	-0.034	-0.032
0.015	-0.027	-0.043
0.015	-0.068	-0.055
0.015	-0.072	-0.077
0.009	-0.096	-0.096
0.016	-0.119	-0.155
0.014	-0.170	-0.159
0.006	-0.154	-0.133
0.007	-0.129	-0.109
0.006	-0.109	-0.071
0.007	-0.090	-0.048
0.006	-0.076	-0.044
0.017	-0.069	-0.027
0.020	-0.052	-0.033
0.019	-0.050	-0.034
0.012	-0.033	-0.018
0.013	-0.030	-0.007
0.019	-0.019	0.003
0.014	-0.020	0.013
0.017	-0.002	-0.003
0.017	0.006	0.004
0.021	0.009	0.004
0.019	-0.005	-0.015
0.008	-0.015	-0.007
0.010	-0.022	-0.001
0.019	-0.031	-0.019
0.011	-0.026	-0.040
0.017	-0.067	-0.086
0.014	-0.100	-0.084
0.023	-0.171	-0.151
0.019	-0.200	-0.187
0.019	-0.197	-0.182
0.015	-0.176	-0.147
0.022	-0.138	-0.124
0.024	-0.119	-0.105
0.017	-0.090	-0.079
0.018	-0.063	-0.083
0.014	-0.048	-0.065
0.018	-0.046	-0.051
0.013	-0.051	-0.042
0.003	-0.035	-0.021
0.011	-0.031	-0.017
0.015	-0.018	-0.001
0.011	-0.006	0.010
0.002	-0.003	0.006
0.012	-0.002	0.007
0.017	0.001	-0.014
0.014	-0.015	-0.013
0.016	-0.018	-0.014
0.001	-0.022	-0.014
0.010	-0.021	-0.003
0.013	-0.056	-0.030
0.014	-0.064	-0.074
0.020	-0.124	-0.091
0.012	-0.130	-0.133
0.014	-0.193	-0.182
0.005	-0.193	-0.205
0.002	-0.164	-0.177
0.003	-0.157	-0.145
0.007	-0.103	-0.121
0.005	-0.065	-0.119
0.006	-0.052	-0.110
0.012	-0.056	-0.073
0.019	-0.045	-0.064
0.019	-0.051	-0.051
0.016	-0.034	-0.031
0.011	-0.020	-0.018
0.016	-0.011	-0.015
0.009	-0.013	-0.007
0.014	-0.013	-0.005
0.014	-0.010	-0.007
0.012	-0.015	0.004
0.014	-0.007	-0.014
0.004	-0.019	-0.010
0.007	-0.024	-0.017
0.011	-0.030	-0.034
0.011	-0.060	-0.060
0.010	-0.072	-0.078
0.013	-0.108	-0.116
0.018	-0.171	-0.155
0.020	-0.215	-0.206
0.018	-0.203	-0.277
0.017	-0.174	-0.248
0.021	-0.151	-0.211
0.024	-0.100	-0.158
0.021	-0.085	-0.110
0.021	-0.060	-0.108
0.013	-0.052	-0.090
0.023	-0.035	-0.075
0.011	-0.037	-0.053
-0.002	-0.021	-0.025
0.011	-0.023	-0.026
0.011	-0.023	-0.017
0.010	-0.017	-0.013
0.002	-0.013	-0.010
0.013	-0.013	-0.001
0.018	-0.010	-0.024
0.015	-0.017	-0.034
0.010	-0.016	-0.032
0.003	-0.036	-0.043
0.008	-0.063	-0.033
0.010	-0.072	-0.063
0.007	-0.129	-0.082
0.016	-0.159	-0.160
0.011	-0.174	-0.209
0.020	-0.200	-0.194
0.015	-0.167	-0.225
0.006	-0.143	-0.185
0.008	-0.122	-0.155
0.012	-0.103	-0.110
0.006	-0.069	-0.090
0.004	-0.048	-0.080
0.012	-0.037	-0.052
0.021	-0.029	-0.067
0.017	-0.034	-0.052
0.010	-0.028	-0.038
0.006	-0.022	-0.018
0.009	-0.004	-0.009
0.003	-0.007	0.002
0.010	-0.009	-0.003
0.013	-0.017	0.000
0.017	-0.009	0.007
0.015	-0.007	-0.011
0.004	-0.013	-0.015
0.010	-0.027	-0.022
0.018	-0.051	-0.047
0.011	-0.075	-0.077
0.016	-0.104	-0.107
0.014	-0.159	-0.165
0.020	-0.204	-0.209
0.017	-0.216	-0.225
0.012	-0.200	-0.236
0.008	-0.172	-0.200
0.012	-0.123	-0.184
0.016	-0.089	-0.147
0.011	-0.086	-0.109
0.016	-0.062	-0.083
0.010	-0.039	-0.058
0.020	-0.019	-0.049
0.015	-0.028	-0.044
0.002	-0.019	-0.031
0.012	-0.014	-0.026
0.013	-0.013	-0.028
0.013	-0.003	-0.016
0.004	-0.006	-0.030
0.011	-0.020	-0.030
0.018	-0.009	-0.034
0.013	-0.037	-0.042
0.017	-0.031	-0.049
0.009	-0.040	-0.055
0.013	-0.063	-0.079
0.010	-0.064	-0.115
0.012	-0.105	-0.137
0.014	-0.184	-0.213
0.012	-0.217	-0.283
0.019	-0.224	-0.284
0.011	-0.203	-0.275
0.007	-0.171	-0.243
0.007	-0.133	-0.203
0.008	-0.091	-0.151
0.003	-0.062	-0.119
0.004	-0.043	-0.099
0.006	-0.032	-0.056
0.012	-0.024	-0.071
0.011	-0.025	-0.065
0.006	-0.020	-0.043
0.004	-0.005	-0.029
0.011	0.005	-0.011
0.006	-0.001	-0.002
0.014	0.001	-0.007
0.014	-0.005	-0.001
0.015	-0.004	-0.003
0.015	-0.027	-0.028
0.007	-0.023	-0.018
0.009	-0.026	-0.029
0.009	-0.041	-0.043
0.005	-0.073	-0.065
0.012	-0.121	-0.127
0.013	-0.142	-0.176
0.018	-0.142	-0.209
0.017	-0.143	-0.200
0.012	-0.174	-0.199
0.008	-0.189	-0.157
0.012	-0.134	-0.137
0.017	-0.106	-0.109
0.009	-0.080	-0.094
0.014	-0.052	-0.079
0.005	-0.032	-0.053
0.011	-0.015	-0.038
0.008	-0.030	-0.033
0.001	-0.019	-0.021
0.008	-0.019	-0.038
0.014	-0.024	-0.025
0.013	-0.019	-0.016
0.006	-0.012	-0.010
0.015	-0.021	-0.008
0.018	-0.004	-0.027
0.015	-0.030	-0.049
0.013	-0.030	-0.065
0.011	-0.046	-0.070
0.015	-0.049	-0.068
0.012	-0.049	-0.064
0.014	-0.102	-0.152
0.018	-0.114	-0.159
0.016	-0.138	-0.199
0.020	-0.145	-0.201
0.014	-0.172	-0.187
0.005	-0.121	-0.156
0.008	-0.100	-0.127
0.007	-0.065	-0.111
0.008	-0.048	-0.099
0.006	-0.034	-0.076
0.012	-0.026	-0.050
0.010	-0.019	-0.058
0.015	-0.027	-0.038
0.006	-0.019	-0.025
0.006	-0.014	-0.014
0.008	-0.003	-0.005
0.006	-0.002	0.004
0.011	0.003	-0.002
0.011	0.008	-0.003
0.011	-0.004	-0.009
0.010	-0.028	-0.025
0.000	-0.031	-0.020
0.004	-0.017	-0.022
0.009	-0.027	-0.032
0.004	-0.037	-0.039
0.007	-0.047	-0.058
0.010	-0.065	-0.100
0.013	-0.064	-0.102
0.017	-0.081	-0.114
0.018	-0.093	-0.138
0.010	-0.071	-0.136
0.013	-0.063	-0.127
0.014	-0.035	-0.104
0.008	-0.029	-0.075
0.020	-0.015	-0.075
0.014	-0.002	-0.046
0.018	0.008	-0.038
0.017	-0.005	-0.030
0.007	-0.004	-0.014
0.008	-0.021	-0.008
0.012	-0.000	0.000
0.003	0.009	0.003
-0.002	0.004	0.001
0.008	0.001	0.012
0.011	0.012	-0.011
0.014	-0.015	-0.014
0.011	-0.020	-0.009
0.005	-0.012	-0.005
0.013	-0.007	0.002
0.011	0.008	0.008
0.013	0.009	0.005
0.013	0.010	0.006
0.013	0.014	0.015
0.021	0.012	0.011
0.013	0.008	0.005
0.007	0.015	0.009
0.011	0.007	0.008
0.014	0.013	0.010
0.007	0.012	0.018
0.007	0.009	0.011
0.011	0.006	0.014
0.020	0.005	-0.019
0.015	-0.008	-0.005
0.010	0.003	-0.010
0.006	0.002	-0.001
0.011	0.014	0.003
0.011	0.005	0.005
0.016	0.003	0.007
0.014	0.009	0.013
0.012	0.014	0.016
0.014	0.009	0.004
0.002	0.006	0.013
0.007	0.014	0.018
0.005	0.016	0.017
0.006	0.020	0.016
0.005	0.014	0.019
0.006	0.021	0.014
0.011	0.023	0.008
0.012	0.008	-0.018
0.011	-0.008	-0.017
0.009	0.006	-0.006
0.013	0.011	-0.002
0.022	0.006	0.010
0.018	0.002	0.015
0.020	0.008	0.007
0.009	0.013	0.015
0.016	0.014	0.009
0.012	-0.001	-0.001
0.003	0.007	0.005
0.009	0.003	0.003
0.009	0.010	0.009
0.009	0.015	0.017
0.002	0.011	0.017
0.011	0.006	0.005
0.012	0.016	-0.008
0.018	-0.004	-0.007
0.016	-0.014	-0.008
0.012	-0.003	-0.002
0.014	-0.003	0.004
0.012	-0.001	0.009
0.015	0.002	0.005
0.022	0.014	0.014
0.019	0.018	-0.000
0.020	0.011	0.001
0.014	0.001	-0.004
0.007	0.010	0.008
0.013	0.002	-0.002
0.012	0.014	0.004
0.011	0.008	0.007
0.008	0.013	0.005
0.014	0.008	0.013
0.019	0.000	-0.024
0.016	-0.019	-0.010
0.008	-0.010	-0.007
0.008	-0.005	0.002
0.013	0.001	0.008
0.009	-0.002	0.002
0.016	0.007	-0.006
0.018	0.013	-0.001
0.017	0.019	0.003
0.011	0.013	-0.002
0.007	0.009	0.005
0.009	0.017	0.016
0.010	0.010	0.018
0.010	0.014	0.019
0.012	0.009	0.012
0.011	0.017	0.005
0.023	0.022	0.012
0.022	0.021	-0.024
0.019	-0.004	-0.018
0.013	0.002	-0.011
0.015	0.004	0.008
0.016	0.012	0.015
0.009	0.007	0.016
0.012	0.013	0.004
0.006	0.013	0.013
0.011	0.005	-0.007
0.009	-0.014	-0.006
-0.006	-0.005	0.010
-0.002	0.001	0.002
0.006	0.013	0.005
0.002	0.015	0.016
-0.002	0.011	0.012
0.005	0.003	0.018
0.013	0.005	0.001
0.014	-0.005	-0.005
0.015	-0.014	-0.017
0.005	-0.007	-0.007
0.015	0.001	0.003
0.017	0.007	0.008
0.016	0.002	0.002
0.021	0.004	0.008
0.019	0.004	0.016
0.023	-0.003	0.006
0.017	-0.010	0.004
0.009	-0.006	0.008
0.007	-0.003	0.003
0.018	0.012	0.012
0.012	0.006	0.019
0.009	0.009	0.008
0.016	-0.001	0.011
0.018	-0.001	-0.021
0.021	-0.015	-0.009
0.012	-0.011	-0.010
0.005	-0.005	-0.002
0.015	0.007	-0.000
0.012	0.004	0.006
0.018	0.004	-0.000
0.015	0.005	0.008
0.018	0.011	0.003
0.014	0.005	-0.012
0.000	0.005	0.000
0.008	0.000	0.012
0.011	0.005	0.011
0.008	-0.000	0.014
0.008	-0.001	0.020
0.011	0.006	0.013
0.019	0.016	0.020
0.020	0.010	-0.010
0.016	-0.002	-0.012
0.017	0.007	-0.003
0.020	0.015	0.005
0.023	0.024	0.012
0.018	0.014	0.012
0.021	0.014	0.008
0.015	0.016	0.016
0.020	0.019	0.008
0.014	0.004	-0.003
0.006	0.005	0.011
0.010	0.002	0.000
0.019	0.012	0.009
0.016	0.015	0.012
0.003	0.010	0.004
0.012	0.005	0.009
0.017	0.009	-0.003
0.018	-0.003	-0.000
0.014	-0.012	-0.021
0.010	-0.001	-0.006
0.015	0.011	0.002
0.015	0.012	0.004
0.013	0.009	0.001
0.019	0.008	0.010
0.014	0.012	0.012
0.019	0.006	0.011
0.018	-0.007	0.005
0.003	0.005	0.019
0.007	0.003	0.013
0.012	0.018	0.018
0.013	0.010	0.020
0.006	0.014	0.015
0.013	0.018	0.013
0.016	0.015	-0.022
0.015	-0.009	-0.010
0.009	-0.006	-0.014
0.010	0.002	-0.002
0.009	0.011	0.009
0.001	0.004	0.003
0.012	0.008	-0.001
0.013	0.015	0.002
0.013	0.018	0.007
0.012	0.012	0.001
0.004	0.001	0.017
0.004	0.011	0.019
0.011	0.003	0.007
0.003	0.012	0.013
0.011	0.004	0.017
0.012	0.015	0.011
0.019	0.011	0.013
0.014	0.004	-0.015
0.015	-0.008	-0.011
0.005	0.007	0.001
0.011	0.011	0.009
0.016	0.018	0.015
0.011	0.005	0.022
0.017	0.007	0.015
0.009	0.007	0.017
0.017	0.015	0.007
0.011	0.002	0.011
0.001	0.006	0.016
0.004	0.010	0.007
0.018	0.009	0.012
0.013	0.016	0.015
0.002	0.015	0.010
0.008	0.003	0.023
0.015	0.010	-0.005
0.015	-0.009	-0.010
0.017	-0.020	-0.011
0.012	-0.008	-0.004
0.020	0.001	0.002
0.019	-0.000	0.004
0.015	0.000	0.006
0.022	0.012	0.012
0.021	0.011	0.019
0.028	0.010	0.002
0.026	0.007	0.001
0.017	0.012	0.002
0.018	0.010	0.004
0.025	0.011	0.009
0.014	0.007	0.023
0.012	0.015	0.018
0.019	0.014	0.029
0.022	0.010	-0.008
0.020	-0.019	0.000
0.019	-0.007	0.003
0.015	0.005	0.011
0.021	0.006	0.016
0.014	-0.003	0.021
0.021	0.005	0.018
0.020	0.009	0.019
0.018	0.012	0.024
0.015	0.012	0.003
0.009	0.010	0.009
0.015	0.022	0.015
0.016	0.020	0.014
0.017	0.024	0.019
0.011	0.016	0.024
0.014	0.027	0.016
0.018	0.015	0.026
0.019	0.011	-0.012
0.016	-0.004	-0.008
0.014	0.004	0.005
0.016	0.009	0.009
0.020	0.013	0.010
0.014	0.011	0.016
0.018	0.013	0.018
0.010	0.017	0.018
0.015	0.019	0.010
0.016	-0.003	0.004
0.005	0.004	0.014
0.010	0.002	0.009
0.016	0.014	0.013
0.018	0.018	0.019
0.005	0.014	0.014
0.010	0.012	0.021
0.011	0.022	0.002
0.014	0.004	-0.001
0.017	-0.015	-0.004
0.009	-0.008	0.003
0.012	-0.001	0.010
0.009	-0.001	0.017
0.007	0.009	0.010
0.013	0.015	0.015
0.009	0.016	0.015
0.013	0.012	0.005
0.019	0.003	-0.000
0.011	0.012	0.006
0.013	0.012	0.001
0.017	0.018	0.009
0.012	0.006	0.020
0.008	0.013	0.011
0.016	0.013	0.018
0.019	0.001	-0.015
0.017	-0.024	-0.001
0.008	-0.009	-0.002
0.008	0.001	0.000
0.015	0.013	0.002
0.011	0.007	0.006
0.018	0.011	0.001
0.022	0.012	0.007
0.020	0.018	0.019
0.021	0.008	0.004
0.005	-0.001	0.013
0.006	0.004	0.023
0.013	0.005	0.013
0.012	0.016	0.017
0.014	0.008	0.024
0.017	0.010	0.029
0.017	0.002	0.029
0.016	-0.006	-0.004
0.017	-0.018	-0.004
0.013	0.000	0.003
0.017	0.006	0.003
0.022	0.019	0.010
0.011	0.011	0.017
0.017	0.013	0.000
0.014	0.015	0.012
0.016	0.018	0.001
0.012	-0.004	0.001
0.007	0.004	0.013
0.010	-0.003	0.015
0.013	-0.001	0.021
0.010	0.011	0.029
0.005	0.002	0.019
0.011	0.003	0.022
0.018	0.009	0.004
0.020	-0.003	-0.000
0.016	-0.012	-0.002
0.011	0.007	0.002
0.020	0.009	0.010
0.018	0.008	0.011
0.016	0.009	0.008
0.020	0.012	0.012
0.011	0.015	0.017
0.015	-0.001	0.007
0.013	-0.005	0.007
0.010	0.006	0.004
0.012	0.002	0.002
0.013	0.008	0.009
