# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 37 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.09	1st: 1.10
# Laser Mod Attn:	36 dB
# Delay:	106892 (pi, Max for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.013	0.003	-0.044
-0.000	-0.004	-0.047
0.007	-0.008	-0.030
0.015	-0.007	-0.024
0.020	-0.011	-0.021
0.019	-0.020	-0.022
0.011	-0.009	-0.051
0.011	-0.009	-0.052
0.012	-0.022	-0.039
0.011	-0.007	-0.044
0.016	-0.028	-0.034
0.014	-0.010	-0.045
0.019	-0.009	-0.052
0.020	-0.039	-0.061
0.018	-0.023	-0.043
0.009	-0.009	-0.046
0.015	0.003	-0.038
0.019	0.010	-0.026
0.011	0.011	-0.022
0.015	0.008	-0.036
0.019	0.015	-0.017
0.017	0.021	-0.000
0.018	0.010	0.004
0.009	0.010	-0.005
0.011	0.008	0.007
0.019	0.013	-0.008
0.016	0.017	0.001
0.010	0.020	0.002
0.019	0.020	0.009
0.021	0.004	0.003
0.016	-0.009	0.005
0.013	0.004	0.008
0.012	0.010	0.007
0.017	0.013	-0.001
0.016	0.010	-0.009
0.011	-0.000	-0.012
0.012	-0.001	-0.015
0.013	0.006	-0.006
0.011	-0.002	0.002
0.015	0.013	0.010
0.008	0.021	0.002
0.018	0.018	0.005
0.018	0.025	0.002
0.021	0.021	0.007
0.017	0.022	0.007
0.021	0.012	0.012
0.017	-0.008	-0.012
0.014	-0.003	-0.006
0.008	0.003	0.009
0.009	0.005	-0.014
0.013	-0.009	0.002
0.003	-0.027	-0.015
0.008	-0.036	-0.026
0.010	-0.024	-0.032
0.013	-0.028	-0.025
0.019	-0.020	-0.016
0.008	-0.011	-0.018
0.005	-0.012	-0.013
0.005	-0.016	-0.007
0.009	-0.022	-0.014
0.014	-0.031	-0.012
0.010	-0.013	0.002
0.018	-0.006	0.001
0.016	-0.026	-0.013
0.011	-0.018	-0.021
0.001	-0.005	-0.017
0.009	0.010	-0.024
0.021	0.010	-0.003
0.016	0.003	-0.004
0.015	0.001	-0.020
0.011	0.016	-0.013
0.013	0.013	-0.003
0.019	0.004	0.002
0.011	0.002	0.009
0.014	0.005	0.012
0.016	0.003	-0.003
0.012	0.000	-0.000
0.003	0.008	-0.001
0.010	0.011	-0.005
0.014	0.005	-0.024
0.011	-0.015	-0.015
0.004	-0.035	-0.021
0.008	-0.039	-0.031
0.017	-0.072	-0.091
0.016	-0.094	-0.131
0.016	-0.135	-0.158
0.017	-0.131	-0.178
0.013	-0.098	-0.143
0.015	-0.077	-0.121
0.011	-0.078	-0.085
-0.002	-0.068	-0.094
0.009	-0.043	-0.073
0.013	-0.025	-0.086
0.016	-0.024	-0.061
0.011	-0.023	-0.038
0.019	-0.028	-0.028
0.014	-0.032	-0.021
0.012	-0.030	-0.013
0.002	-0.012	0.001
0.010	-0.001	-0.009
0.015	0.007	-0.006
0.004	-0.001	-0.003
0.003	-0.001	-0.003
0.013	-0.005	0.002
0.013	-0.004	0.000
0.022	-0.020	0.004
0.009	-0.016	-0.004
0.012	-0.005	0.007
0.010	-0.012	0.011
0.010	-0.014	-0.011
0.017	-0.047	-0.030
0.012	-0.069	-0.086
0.018	-0.110	-0.097
0.018	-0.192	-0.168
0.011	-0.205	-0.186
0.005	-0.209	-0.205
0.013	-0.166	-0.166
0.019	-0.134	-0.125
0.010	-0.111	-0.096
0.009	-0.090	-0.082
0.015	-0.074	-0.060
0.015	-0.049	-0.042
0.022	-0.035	-0.038
0.016	-0.041	-0.017
0.015	-0.025	-0.011
0.019	-0.008	-0.021
0.016	-0.007	-0.009
0.009	-0.002	-0.012
0.014	0.012	-0.001
0.021	-0.005	-0.029
0.017	-0.008	-0.013
0.016	-0.008	-0.005
0.014	-0.004	-0.011
0.023	0.001	-0.015
0.017	-0.019	-0.019
0.012	-0.011	-0.022
0.014	-0.049	-0.020
0.016	-0.044	-0.024
0.015	-0.056	-0.046
0.017	-0.085	-0.069
0.006	-0.074	-0.091
0.012	-0.141	-0.146
0.015	-0.184	-0.181
0.018	-0.185	-0.192
0.011	-0.156	-0.155
0.015	-0.122	-0.135
0.014	-0.099	-0.104
0.017	-0.082	-0.067
0.013	-0.055	-0.063
0.016	-0.036	-0.055
0.018	-0.016	-0.032
0.007	-0.015	-0.037
0.008	-0.016	-0.029
0.015	0.003	-0.025
0.019	0.003	-0.001
0.018	0.004	-0.001
0.009	-0.007	-0.003
0.010	0.002	0.003
0.009	-0.003	0.007
0.012	0.005	-0.003
0.018	0.006	0.006
0.015	0.001	0.003
0.022	0.003	-0.022
0.017	-0.032	-0.028
0.009	-0.030	-0.036
0.009	-0.034	-0.049
0.018	-0.049	-0.038
0.023	-0.061	-0.031
0.011	-0.075	-0.050
0.013	-0.124	-0.103
0.011	-0.152	-0.117
0.012	-0.140	-0.115
0.014	-0.126	-0.106
0.012	-0.090	-0.091
0.012	-0.069	-0.068
0.015	-0.053	-0.073
0.014	-0.045	-0.072
0.013	-0.023	-0.072
0.017	-0.009	-0.053
0.021	-0.017	-0.032
0.017	-0.036	-0.020
0.018	-0.027	-0.010
0.009	-0.009	-0.009
0.016	0.006	-0.015
0.017	-0.003	-0.012
0.013	-0.003	-0.018
0.018	-0.003	-0.015
0.017	0.003	-0.017
0.017	0.002	-0.008
0.013	0.002	-0.008
0.007	-0.018	-0.034
0.013	-0.034	-0.040
0.016	-0.023	-0.042
0.018	-0.098	-0.036
0.012	-0.111	-0.061
0.018	-0.109	-0.070
0.017	-0.104	-0.115
0.018	-0.146	-0.109
0.011	-0.128	-0.136
0.014	-0.109	-0.125
0.017	-0.083	-0.093
0.008	-0.063	-0.076
0.013	-0.063	-0.074
0.020	-0.057	-0.057
0.022	-0.044	-0.041
0.023	-0.035	-0.031
0.016	-0.023	-0.035
0.016	-0.012	-0.028
0.016	-0.006	-0.021
0.014	0.001	-0.014
0.021	-0.006	-0.005
0.015	0.011	0.002
0.024	0.008	-0.014
0.021	-0.017	0.001
0.018	-0.010	0.002
0.011	-0.008	0.004
0.019	-0.006	-0.010
0.025	-0.002	-0.010
0.015	-0.014	-0.003
0.020	-0.029	-0.050
0.016	-0.062	-0.049
0.015	-0.077	-0.051
0.019	-0.117	-0.069
0.014	-0.182	-0.109
0.020	-0.158	-0.121
0.021	-0.128	-0.137
0.017	-0.089	-0.112
0.012	-0.069	-0.098
0.010	-0.049	-0.071
0.014	-0.078	-0.059
0.012	-0.070	-0.030
0.014	-0.050	-0.010
0.009	-0.025	-0.014
0.015	-0.015	-0.016
0.008	0.002	-0.019
0.015	0.005	-0.008
0.016	0.007	-0.015
0.017	0.020	-0.002
0.016	0.014	0.003
0.013	0.006	0.015
0.005	0.002	0.004
0.015	-0.010	-0.004
0.011	0.004	-0.006
0.015	-0.008	-0.017
0.011	-0.007	-0.008
0.016	-0.022	0.002
0.016	-0.041	-0.026
0.017	-0.046	-0.025
0.007	-0.052	-0.029
0.008	-0.097	-0.050
0.017	-0.071	-0.038
0.012	-0.046	-0.052
0.015	-0.056	-0.051
0.018	-0.039	-0.050
0.020	-0.025	-0.055
0.020	-0.029	-0.037
0.010	-0.015	-0.026
0.013	-0.006	-0.009
0.010	-0.006	-0.008
0.008	0.007	-0.011
0.011	0.014	0.002
0.009	0.018	0.013
0.014	0.012	-0.003
0.014	-0.012	0.009
0.007	0.000	0.015
0.005	0.003	0.017
0.013	0.010	0.013
0.020	0.010	0.009
0.008	0.011	0.008
0.013	0.004	-0.004
0.011	0.018	0.004
0.012	0.008	0.002
0.019	-0.004	-0.024
0.021	-0.025	-0.025
0.017	-0.099	-0.023
0.020	-0.105	-0.064
0.017	-0.099	-0.051
0.011	-0.087	-0.052
0.015	-0.065	-0.045
0.018	-0.057	-0.054
0.016	-0.051	-0.033
0.018	-0.026	-0.013
0.011	-0.018	-0.014
0.019	-0.010	-0.006
0.005	-0.001	-0.008
0.014	0.004	-0.010
0.021	0.000	-0.008
0.021	0.010	0.001
0.022	0.008	0.010
0.014	0.024	0.017
0.011	0.014	0.003
0.017	0.013	0.002
0.017	0.015	0.002
0.017	0.010	0.008
0.011	0.016	0.015
0.017	-0.006	0.017
0.014	-0.013	0.001
0.018	-0.011	-0.032
0.004	-0.021	-0.026
0.008	-0.030	-0.049
0.017	-0.056	-0.071
0.008	-0.047	-0.071
0.015	-0.058	-0.066
0.021	-0.050	-0.072
0.021	-0.055	-0.062
0.020	-0.038	-0.051
0.009	-0.030	-0.035
0.012	-0.018	-0.018
0.013	-0.010	-0.008
0.015	-0.000	-0.006
0.019	-0.004	0.006
0.015	0.013	0.018
0.021	-0.005	0.002
0.014	-0.019	0.002
0.008	-0.009	0.005
0.006	0.004	0.003
0.015	0.008	-0.006
0.021	0.016	-0.004
0.014	0.007	0.006
0.013	0.017	-0.005
0.018	0.011	-0.002
0.015	0.014	0.005
0.021	-0.013	0.013
0.010	-0.027	0.003
0.011	-0.040	-0.022
0.012	-0.061	-0.045
0.016	-0.100	-0.048
0.013	-0.095	-0.056
0.019	-0.087	-0.064
0.021	-0.072	-0.059
0.016	-0.044	-0.056
0.014	-0.033	-0.033
0.013	-0.021	-0.023
0.019	-0.012	-0.005
0.006	0.000	-0.011
0.019	0.002	-0.012
0.016	-0.001	-0.005
0.020	0.007	0.003
0.020	0.001	0.011
0.013	0.012	0.013
0.015	0.011	0.016
0.020	0.003	0.018
0.021	0.014	0.005
0.021	0.008	0.019
0.015	0.012	0.023
0.021	0.013	0.024
0.024	-0.008	0.015
0.028	-0.010	0.017
0.021	-0.011	0.018
0.021	0.002	0.003
0.023	0.002	-0.010
0.012	-0.013	-0.034
0.013	-0.033	-0.043
0.021	-0.037	-0.033
0.020	-0.028	-0.017
0.020	-0.035	-0.007
0.010	-0.020	-0.001
0.008	-0.018	0.008
0.009	-0.010	0.006
0.013	0.001	0.002
0.015	0.003	0.012
0.015	0.009	0.012
0.019	0.010	0.010
0.022	-0.017	0.019
0.014	-0.005	0.023
0.006	0.001	0.017
0.014	0.014	0.012
0.024	0.018	0.008
0.018	0.019	0.012
0.019	0.016	0.001
0.023	0.010	0.012
0.021	0.019	0.012
0.025	0.020	0.022
0.014	0.015	0.018
0.017	-0.001	0.024
0.019	0.009	0.011
0.027	0.003	0.018
0.020	0.002	0.004
0.024	-0.002	-0.009
0.026	-0.016	-0.011
0.016	-0.012	-0.010
0.010	-0.007	0.003
0.016	0.001	0.006
0.023	0.004	0.011
0.011	0.014	0.010
0.020	0.015	0.006
0.018	0.000	0.002
0.024	0.008	0.010
0.021	0.001	0.016
0.016	0.017	0.021
0.015	0.008	0.019
0.023	0.010	0.014
0.021	0.018	0.002
0.019	0.011	0.002
0.011	0.014	0.002
0.015	0.011	0.001
0.020	0.005	-0.002
0.022	-0.005	0.010
0.018	-0.003	0.001
0.019	-0.017	-0.009
0.022	-0.039	0.003
0.009	-0.014	-0.001
0.011	-0.022	-0.018
0.017	-0.038	-0.022
0.019	-0.017	-0.018
0.024	-0.012	-0.009
0.011	-0.023	-0.012
0.015	-0.005	0.004
0.015	-0.007	0.004
0.016	0.003	-0.002
0.015	0.003	0.010
0.015	0.012	0.017
0.019	0.013	0.033
0.013	-0.005	0.033
0.007	0.004	0.028
0.002	0.013	0.018
0.008	0.014	0.009
0.018	0.015	0.009
0.011	0.008	0.018
0.013	-0.001	0.008
0.018	-0.000	0.013
0.014	0.015	0.016
0.018	-0.000	0.016
0.011	0.002	0.002
0.014	-0.017	-0.007
0.014	-0.015	-0.018
0.019	-0.028	-0.015
0.013	-0.052	-0.028
0.020	-0.051	-0.039
0.028	-0.057	-0.035
0.022	-0.048	-0.017
0.014	-0.030	-0.003
0.014	-0.015	-0.006
0.018	-0.013	0.003
0.004	-0.008	-0.004
0.018	-0.009	-0.009
0.015	-0.007	-0.007
0.020	0.004	-0.001
0.017	0.003	0.014
0.015	0.018	0.022
0.015	0.017	0.020
0.022	0.012	0.009
0.021	0.019	-0.002
0.019	0.017	0.010
0.012	0.023	0.012
0.023	0.011	0.011
0.024	-0.008	0.008
0.027	-0.007	0.007
0.022	-0.022	0.003
0.022	-0.018	-0.009
0.026	-0.032	-0.009
0.021	-0.068	-0.024
0.025	-0.118	-0.030
0.028	-0.142	-0.037
0.025	-0.143	-0.028
0.026	-0.116	-0.007
0.010	-0.108	0.001
0.014	-0.072	-0.000
0.015	-0.047	-0.003
0.013	-0.043	-0.001
0.011	-0.027	0.005
0.010	-0.012	0.013
0.019	-0.011	0.011
0.017	-0.025	0.012
0.007	-0.010	0.014
0.003	0.002	0.015
0.010	0.014	0.010
0.019	0.021	0.008
0.016	0.015	0.006
0.016	0.005	-0.001
0.013	0.006	0.007
0.012	0.002	0.010
0.017	-0.004	0.013
0.011	-0.006	0.004
0.015	-0.029	-0.003
0.022	-0.047	-0.012
0.025	-0.090	-0.039
0.015	-0.145	-0.038
0.023	-0.146	-0.029
0.026	-0.146	-0.043
0.017	-0.101	-0.027
0.013	-0.099	-0.004
0.016	-0.068	-0.010
0.022	-0.045	-0.010
0.008	-0.024	-0.006
0.018	-0.009	-0.005
0.018	-0.003	-0.009
0.018	0.004	-0.008
0.018	-0.006	0.007
0.009	-0.002	0.014
0.014	0.002	0.015
0.018	-0.008	0.005
0.016	-0.002	0.004
0.023	0.001	0.011
0.014	0.010	0.016
0.020	-0.005	0.011
0.015	-0.030	0.000
0.018	-0.036	0.005
0.007	-0.034	-0.014
0.016	-0.046	-0.031
0.018	-0.056	-0.026
0.012	-0.102	-0.044
0.010	-0.125	-0.056
0.017	-0.134	-0.070
0.019	-0.097	-0.051
0.016	-0.098	-0.043
0.006	-0.084	-0.033
0.012	-0.071	-0.021
0.013	-0.066	-0.018
0.016	-0.054	-0.022
0.017	-0.030	-0.006
0.019	-0.011	0.008
0.026	-0.016	0.014
0.021	-0.024	0.007
0.011	-0.006	0.013
0.010	0.005	0.008
0.016	0.005	0.004
0.020	0.010	-0.001
0.013	-0.009	-0.000
0.015	-0.011	-0.006
0.012	-0.010	0.003
0.016	-0.014	0.013
0.015	-0.027	0.023
0.012	-0.061	0.012
0.014	-0.074	0.006
0.021	-0.095	-0.003
0.026	-0.135	-0.014
0.018	-0.148	-0.010
0.023	-0.169	-0.032
0.028	-0.151	-0.039
0.022	-0.115	-0.021
0.011	-0.106	-0.007
0.015	-0.082	0.000
0.016	-0.066	-0.002
0.001	-0.051	0.002
0.015	-0.060	-0.004
0.016	-0.040	0.001
0.018	-0.027	0.004
0.022	-0.026	0.011
0.013	-0.016	0.005
0.012	-0.016	0.010
0.014	-0.014	0.004
0.012	-0.006	-0.003
0.013	-0.011	0.010
0.015	-0.006	0.022
0.021	-0.006	0.012
0.016	-0.039	0.004
0.027	-0.053	0.003
0.013	-0.076	-0.011
0.015	-0.088	-0.022
0.021	-0.120	-0.010
0.016	-0.162	-0.050
0.015	-0.180	-0.091
0.021	-0.192	-0.093
0.017	-0.175	-0.098
0.022	-0.141	-0.061
0.010	-0.116	-0.044
0.013	-0.075	-0.018
0.011	-0.051	-0.013
0.010	-0.054	-0.011
0.013	-0.045	0.002
0.014	-0.025	0.010
0.017	-0.022	-0.006
0.019	-0.031	0.011
0.012	-0.014	0.018
0.006	-0.008	0.015
0.012	-0.009	0.012
0.018	0.007	0.008
0.005	-0.006	0.002
0.010	-0.022	-0.004
0.017	-0.013	0.004
0.016	-0.013	0.013
0.013	-0.019	0.018
0.010	-0.075	0.014
0.012	-0.098	0.021
0.013	-0.118	-0.012
0.010	-0.176	-0.037
0.009	-0.181	-0.074
0.018	-0.220	-0.073
0.021	-0.200	-0.067
0.017	-0.177	-0.044
0.013	-0.137	-0.029
0.012	-0.099	-0.020
0.019	-0.071	-0.015
0.007	-0.046	-0.013
0.013	-0.032	-0.012
0.014	-0.024	-0.014
0.022	-0.006	0.000
0.021	-0.018	0.003
0.014	-0.010	0.009
0.015	0.003	0.007
0.024	-0.013	0.005
0.019	-0.005	-0.001
0.020	0.009	0.004
0.019	0.010	-0.011
0.023	-0.007	-0.015
0.018	-0.030	-0.009
0.027	-0.055	-0.001
0.007	-0.097	-0.008
0.014	-0.155	-0.007
0.016	-0.225	-0.021
0.013	-0.233	-0.018
0.013	-0.212	-0.033
0.020	-0.251	-0.019
0.021	-0.218	-0.011
0.020	-0.173	-0.008
0.003	-0.127	-0.010
0.007	-0.082	-0.001
0.012	-0.060	0.003
0.015	-0.037	0.008
0.015	-0.023	0.010
0.021	-0.005	0.015
0.024	-0.012	0.007
0.016	-0.043	0.013
0.008	-0.032	0.012
0.001	-0.019	0.018
0.008	-0.003	0.008
0.015	-0.013	0.008
0.006	-0.012	0.013
0.014	-0.021	0.005
0.016	-0.019	0.009
0.016	-0.010	0.013
0.017	-0.041	0.003
0.014	-0.082	-0.004
0.017	-0.148	-0.017
0.025	-0.221	-0.036
0.020	-0.232	-0.023
0.016	-0.226	-0.040
0.023	-0.203	-0.034
0.031	-0.160	-0.036
0.024	-0.126	-0.023
0.017	-0.100	-0.011
0.017	-0.072	-0.005
0.023	-0.054	-0.007
0.014	-0.035	-0.011
0.018	-0.023	-0.006
0.013	-0.021	-0.007
0.013	-0.005	0.002
0.014	-0.007	0.015
0.011	-0.006	0.018
0.014	-0.005	0.015
0.021	-0.007	0.007
0.025	0.002	0.004
0.023	-0.002	0.009
0.017	0.004	0.016
0.022	-0.004	0.011
0.020	-0.045	0.008
0.022	-0.081	0.017
0.010	-0.089	0.004
0.008	-0.115	0.004
0.015	-0.151	-0.002
0.004	-0.189	0.001
0.007	-0.225	-0.016
0.013	-0.198	-0.008
0.017	-0.180	0.002
0.015	-0.139	0.011
0.002	-0.102	0.007
0.007	-0.068	0.008
0.009	-0.047	-0.001
0.007	-0.032	-0.004
0.005	-0.014	0.005
0.012	-0.003	0.015
0.016	-0.004	0.004
0.012	-0.025	0.009
0.008	-0.012	0.011
0.006	-0.004	0.008
0.008	0.008	0.008
0.017	0.004	0.003
0.011	0.008	-0.002
0.009	0.003	-0.006
0.010	-0.004	0.009
0.014	-0.004	0.016
0.017	-0.034	0.020
0.017	-0.045	0.013
0.020	-0.094	0.017
0.021	-0.090	0.000
0.019	-0.074	0.002
0.010	-0.123	0.012
0.019	-0.111	0.010
0.026	-0.103	-0.004
0.023	-0.086	0.009
0.011	-0.054	0.020
0.013	-0.049	0.023
0.019	-0.031	0.022
0.007	-0.029	0.018
0.013	-0.021	0.009
0.016	-0.026	0.003
0.017	-0.007	0.007
0.016	-0.007	0.020
0.010	-0.004	0.010
0.010	0.002	0.022
0.022	0.006	0.016
0.022	0.016	0.008
0.021	0.018	0.015
0.012	0.019	0.018
0.018	0.013	0.013
0.015	-0.009	0.011
0.023	-0.010	0.012
0.012	-0.029	0.012
0.019	-0.057	0.008
0.026	-0.077	-0.007
0.014	-0.082	-0.005
0.013	-0.080	-0.016
0.024	-0.075	-0.006
0.025	-0.087	-0.001
0.024	-0.078	0.010
0.012	-0.061	0.002
0.015	-0.046	0.016
0.014	-0.033	0.014
0.015	-0.025	0.015
0.014	-0.023	0.017
0.017	-0.018	0.021
0.023	-0.011	0.007
0.018	-0.020	0.021
0.010	-0.021	0.027
0.005	-0.014	0.025
0.012	-0.010	0.013
0.017	0.003	0.007
0.015	0.005	0.001
0.020	0.007	-0.002
0.023	0.016	0.005
0.022	0.021	0.008
0.019	0.021	0.017
0.016	0.017	0.016
0.018	0.008	0.003
0.017	0.015	-0.005
0.016	0.012	0.009
0.011	0.018	0.014
0.022	0.021	0.025
0.029	0.003	0.003
0.023	0.003	0.007
0.015	0.007	0.018
0.016	0.014	0.020
0.024	0.014	0.016
0.010	0.017	0.013
0.015	0.018	0.005
0.015	0.020	-0.004
0.020	0.023	-0.006
0.019	0.009	0.008
0.011	-0.000	0.007
0.015	0.013	0.013
0.020	0.017	0.009
0.021	0.019	0.010
0.019	0.015	0.017
0.010	0.015	0.023
0.021	0.016	0.014
0.017	0.014	0.012
0.021	0.011	0.014
0.013	0.017	0.006
0.015	0.017	0.002
0.020	0.023	0.010
0.008	0.021	0.018
0.004	0.011	0.002
0.007	0.014	0.013
0.015	0.021	0.015
0.015	0.017	0.018
0.007	0.014	0.018
0.011	0.016	0.020
0.014	0.009	0.018
0.014	0.009	0.014
0.014	0.013	0.022
0.011	0.025	0.032
0.017	0.020	0.016
0.014	-0.001	0.018
0.006	0.011	0.021
0.005	0.016	0.016
0.010	0.024	0.006
0.015	0.029	0.005
0.011	0.018	0.002
0.015	0.015	0.000
0.019	0.023	0.008
0.019	0.021	0.011
0.020	0.022	0.013
0.017	0.021	0.010
0.016	0.010	0.001
0.017	0.014	-0.004
0.015	0.005	0.001
0.012	0.019	0.010
0.016	0.023	0.015
0.023	0.010	0.013
0.012	0.005	0.015
0.003	0.014	0.024
0.012	0.018	0.013
0.015	0.020	0.019
0.007	0.017	0.015
0.014	0.015	0.009
0.013	0.009	0.015
0.019	0.020	0.020
0.015	0.009	0.022
0.008	0.005	0.028
0.009	0.008	0.032
0.012	0.004	0.023
0.010	0.007	0.011
0.009	-0.001	0.017
0.007	0.005	0.018
0.016	0.008	0.011
0.013	0.008	0.012
0.017	0.006	0.019
0.009	0.019	0.015
0.018	0.018	0.007
0.027	0.018	0.015
0.018	0.017	0.021
0.015	0.011	0.013
0.013	0.016	0.017
0.019	0.024	0.026
0.017	0.011	0.030
0.007	0.004	0.016
0.008	0.008	0.018
0.009	0.012	0.017
0.012	0.013	0.029
0.013	0.019	0.031
0.016	0.026	0.033
0.021	0.021	0.017
0.017	0.002	0.019
0.011	0.014	0.019
0.002	0.018	0.018
0.009	0.017	0.017
0.012	0.024	0.010
0.009	0.015	0.008
0.012	0.008	0.001
0.012	0.013	0.009
0.013	0.021	0.013
0.015	0.027	0.019
0.011	0.023	0.016
0.016	0.020	0.013
0.018	0.022	0.012
0.019	0.007	0.007
0.013	0.021	0.010
0.017	0.026	0.014
0.023	0.003	0.002
0.016	-0.001	0.009
0.005	0.009	0.021
0.014	0.012	0.005
0.020	0.020	0.014
0.010	0.010	0.018
0.015	0.013	0.007
0.019	0.011	0.012
0.021	0.015	0.023
0.020	0.012	0.024
0.011	0.007	0.017
0.014	0.014	0.020
0.018	0.011	0.011
0.017	0.013	-0.000
0.016	0.013	0.004
0.015	0.017	0.012
0.024	0.016	0.011
0.018	0.024	0.011
0.019	0.014	0.021
0.006	0.018	0.012
0.004	0.021	0.007
0.012	0.022	0.008
0.004	0.012	0.021
0.006	0.012	0.006
0.006	0.014	0.016
0.014	0.021	0.020
0.018	0.019	0.027
0.006	0.006	0.013
0.004	-0.009	0.016
0.007	-0.000	0.014
0.008	-0.004	0.019
0.007	0.001	0.023
0.013	0.008	0.025
0.019	-0.008	0.011
0.016	-0.012	0.023
0.010	0.001	0.032
0.005	0.011	0.022
0.012	0.016	0.016
0.012	0.017	0.013
0.009	0.013	0.013
0.013	0.012	0.006
0.015	0.018	0.017
0.018	0.023	0.022
0.019	0.022	0.023
0.018	0.019	0.017
0.022	0.010	0.013
0.020	0.018	0.008
0.021	0.007	0.016
0.017	0.011	0.019
0.022	0.021	0.019
0.026	0.001	0.014
0.020	-0.000	0.017
0.011	0.005	0.021
0.017	0.012	0.009
0.020	0.018	0.014
0.016	0.005	0.010
0.019	0.006	0.006
0.018	0.012	0.010
0.019	0.016	0.013
0.019	0.006	0.021
0.011	0.012	0.015
0.010	0.015	0.017
0.016	0.010	0.011
0.014	0.015	0.007
0.017	0.015	0.015
0.014	0.021	0.019
0.020	0.021	0.006
0.016	0.006	0.008
0.021	0.008	0.020
0.012	0.003	0.013
0.015	0.011	0.007
0.020	0.014	0.022
0.019	0.014	0.016
0.020	0.015	-0.001
0.017	0.019	0.013
0.018	0.017	0.018
0.024	0.011	0.022
0.018	0.011	0.025
0.022	0.007	0.028
0.018	0.018	0.029
0.017	0.008	0.028
0.014	0.014	0.029
0.024	0.013	0.031
0.025	-0.002	0.018
0.022	-0.013	0.018
0.018	0.002	0.025
0.008	0.010	0.024
0.012	0.017	0.011
0.011	0.021	0.006
0.013	0.017	0.007
0.012	0.015	0.004
0.016	0.021	0.013
0.018	0.031	0.012
0.016	0.026	0.020
0.012	0.026	0.007
0.019	0.018	0.003
0.022	0.025	-0.002
0.018	0.015	0.005
0.014	0.021	0.008
0.021	0.022	0.018
0.026	-0.005	0.004
0.020	-0.003	0.012
0.008	0.010	0.024
0.012	0.015	0.014
0.018	0.022	0.019
0.010	0.016	0.016
0.015	0.012	0.012
0.015	0.017	0.011
0.016	0.018	0.018
0.018	0.017	0.015
0.009	0.011	0.019
0.005	0.016	0.024
0.008	0.004	0.016
0.012	0.015	0.010
0.022	0.016	0.016
0.018	0.026	0.023
0.023	0.020	0.018
0.023	0.003	0.013
0.025	-0.000	0.019
0.017	0.007	0.013
0.019	0.013	0.004
0.022	0.022	0.011
0.014	0.017	0.003
0.015	0.005	-0.001
0.011	0.009	0.007
0.020	0.007	0.016
0.022	0.011	0.021
0.015	0.010	0.021
0.017	0.010	0.024
0.019	0.018	0.017
0.016	0.009	0.023
0.013	0.013	0.026
0.022	0.026	0.021
0.026	0.010	0.011
0.017	0.003	0.020
0.015	0.012	0.017
0.012	0.020	0.009
0.019	0.026	0.009
0.019	0.028	0.008
0.010	0.017	0.006
0.011	0.017	0.006
0.010	0.021	0.012
0.007	0.033	0.019
0.007	0.035	0.024
0.010	0.024	0.018
0.013	0.013	0.015
0.014	0.010	0.015
0.017	0.006	0.021
0.006	0.013	0.025
0.012	0.014	0.024
0.018	-0.001	0.013
0.014	-0.006	0.019
0.005	0.000	0.025
0.009	0.005	0.010
0.016	0.011	0.018
0.011	0.008	0.013
0.016	0.007	0.014
0.018	0.011	0.016
0.018	0.016	0.021
0.024	0.007	0.025
0.016	0.007	0.016
0.010	0.019	0.016
0.010	0.014	0.020
0.013	0.017	0.022
0.018	0.014	0.020
0.013	0.021	0.023
0.017	0.019	0.011
0.015	0.005	0.011
0.019	0.011	0.015
0.016	0.016	0.005
0.016	0.012	-0.003
0.021	0.018	0.015
0.010	0.011	0.010
0.009	0.003	-0.005
0.009	0.009	0.012
0.013	0.017	0.017
0.018	0.001	0.022
0.009	0.017	0.025
0.013	0.008	0.030
0.013	0.019	0.022
0.008	0.012	0.020
0.003	0.019	0.024
0.013	0.017	0.029
0.020	0.010	0.017
0.017	-0.000	0.022
0.012	0.007	0.020
0.006	0.010	0.012
0.013	0.019	0.012
0.012	0.021	0.007
0.013	0.013	0.009
0.015	0.012	0.008
0.024	0.023	0.011
0.019	0.027	0.017
0.015	0.014	0.023
0.011	0.010	0.018
0.012	0.008	0.011
0.012	0.013	0.006
0.014	0.008	0.011
0.010	0.017	0.018
0.018	0.017	0.023
0.018	0.006	0.012
0.016	0.001	0.018
0.009	0.008	0.020
0.012	0.016	0.004
0.019	0.015	0.015
0.010	0.010	0.012
0.020	0.008	0.010
0.016	0.020	0.004
0.019	0.016	0.014
0.020	0.011	0.013
0.011	0.011	0.006
0.008	0.023	0.015
0.011	0.017	0.026
0.014	0.023	0.014
0.023	0.019	0.019
0.016	0.028	0.026
0.017	0.025	0.021
0.014	0.007	0.021
0.014	0.009	0.024
0.011	0.011	0.016
0.014	0.018	0.012
0.018	0.021	0.004
0.009	0.015	0.006
0.013	0.012	-0.003
